Plaza ID,Date,Hour,Direction,# Vehicles - E-ZPass,# Vehicles - VToll
5,2017-02-20,0,I,100,27
5,2017-02-20,0,O,53,22
5,2017-02-20,1,I,46,7
5,2017-02-20,1,O,28,11
5,2017-02-20,2,I,28,4
5,2017-02-20,2,O,14,9
5,2017-02-20,3,I,20,9
5,2017-02-20,3,O,21,7
5,2017-02-20,4,I,32,7
5,2017-02-20,4,O,34,5
5,2017-02-20,5,I,50,13
5,2017-02-20,5,O,141,9
5,2017-02-20,6,I,169,31
5,2017-02-20,6,O,287,28
5,2017-02-20,7,I,223,39
5,2017-02-20,7,O,481,37
5,2017-02-20,8,I,265,36
5,2017-02-20,8,O,500,54
5,2017-02-20,9,I,305,37
5,2017-02-20,9,O,533,41
5,2017-02-20,10,I,317,31
5,2017-02-20,10,O,551,45
5,2017-02-20,11,I,332,43
5,2017-02-20,11,O,540,41
5,2017-02-20,12,I,418,37
5,2017-02-20,12,O,516,43
5,2017-02-20,13,I,434,48
5,2017-02-20,13,O,517,59
5,2017-02-20,14,I,494,58
5,2017-02-20,14,O,492,56
5,2017-02-20,15,I,586,74
5,2017-02-20,15,O,525,80
5,2017-02-20,16,I,678,60
5,2017-02-20,16,O,464,89
5,2017-02-20,17,I,658,77
5,2017-02-20,17,O,455,62
5,2017-02-20,18,I,649,50
5,2017-02-20,18,O,369,46
5,2017-02-20,19,I,448,41
5,2017-02-20,19,O,278,49
5,2017-02-20,20,I,371,41
5,2017-02-20,20,O,202,30
5,2017-02-20,21,I,273,37
5,2017-02-20,21,O,148,28
5,2017-02-20,22,I,190,21
5,2017-02-20,22,O,100,30
5,2017-02-20,23,I,133,17
5,2017-02-20,23,O,73,9
5,2017-02-19,0,I,194,24
5,2017-02-19,0,O,95,24
5,2017-02-19,1,I,104,19
5,2017-02-19,1,O,50,12
5,2017-02-19,2,I,68,13
5,2017-02-19,2,O,36,5
5,2017-02-19,3,I,44,11
5,2017-02-19,3,O,21,10
5,2017-02-19,4,I,44,11
5,2017-02-19,4,O,28,7
5,2017-02-19,5,I,36,5
5,2017-02-19,5,O,66,3
5,2017-02-19,6,I,79,13
5,2017-02-19,6,O,132,14
5,2017-02-19,7,I,104,20
5,2017-02-19,7,O,201,12
5,2017-02-19,8,I,151,27
5,2017-02-19,8,O,281,32
5,2017-02-19,9,I,206,34
5,2017-02-19,9,O,365,34
5,2017-02-19,10,I,273,30
5,2017-02-19,10,O,462,48
5,2017-02-19,11,I,400,50
5,2017-02-19,11,O,498,48
5,2017-02-19,12,I,517,69
5,2017-02-19,12,O,505,53
5,2017-02-19,13,I,620,84
5,2017-02-19,13,O,501,67
5,2017-02-19,14,I,632,91
5,2017-02-19,14,O,489,58
5,2017-02-19,15,I,608,72
5,2017-02-19,15,O,478,78
5,2017-02-19,16,I,580,91
5,2017-02-19,16,O,526,88
5,2017-02-19,17,I,494,64
5,2017-02-19,17,O,462,77
5,2017-02-19,18,I,380,56
5,2017-02-19,18,O,389,56
5,2017-02-19,19,I,375,42
5,2017-02-19,19,O,326,52
5,2017-02-19,20,I,354,43
5,2017-02-19,20,O,220,45
5,2017-02-19,21,I,274,36
5,2017-02-19,21,O,162,32
5,2017-02-19,22,I,218,24
5,2017-02-19,22,O,135,29
5,2017-02-19,23,I,158,21
5,2017-02-19,23,O,118,29
5,2017-02-18,0,I,150,13
5,2017-02-18,0,O,60,15
5,2017-02-18,1,I,89,17
5,2017-02-18,1,O,44,13
5,2017-02-18,2,I,56,11
5,2017-02-18,2,O,24,8
5,2017-02-18,3,I,37,9
5,2017-02-18,3,O,21,7
5,2017-02-18,4,I,28,13
5,2017-02-18,4,O,42,5
5,2017-02-18,5,I,49,8
5,2017-02-18,5,O,103,11
5,2017-02-18,6,I,118,21
5,2017-02-18,6,O,212,21
5,2017-02-18,7,I,165,31
5,2017-02-18,7,O,319,26
5,2017-02-18,8,I,209,37
5,2017-02-18,8,O,401,36
5,2017-02-18,9,I,286,35
5,2017-02-18,9,O,513,33
5,2017-02-18,10,I,298,40
5,2017-02-18,10,O,509,38
5,2017-02-18,11,I,368,56
5,2017-02-18,11,O,528,53
5,2017-02-18,12,I,487,58
5,2017-02-18,12,O,474,61
5,2017-02-18,13,I,494,61
5,2017-02-18,13,O,477,54
5,2017-02-18,14,I,488,60
5,2017-02-18,14,O,449,64
5,2017-02-18,15,I,608,73
5,2017-02-18,15,O,526,65
5,2017-02-18,16,I,506,73
5,2017-02-18,16,O,422,71
5,2017-02-18,17,I,506,67
5,2017-02-18,17,O,453,62
5,2017-02-18,18,I,431,57
5,2017-02-18,18,O,436,64
5,2017-02-18,19,I,358,49
5,2017-02-18,19,O,340,57
5,2017-02-18,20,I,348,53
5,2017-02-18,20,O,281,45
5,2017-02-18,21,I,281,33
5,2017-02-18,21,O,188,28
5,2017-02-18,22,I,245,20
5,2017-02-18,22,O,164,39
5,2017-02-18,23,I,232,33
5,2017-02-18,23,O,139,38
5,2017-02-17,0,I,107,13
5,2017-02-17,0,O,48,10
5,2017-02-17,1,I,62,8
5,2017-02-17,1,O,30,5
5,2017-02-17,2,I,37,6
5,2017-02-17,2,O,18,4
5,2017-02-17,3,I,25,8
5,2017-02-17,3,O,27,3
5,2017-02-17,4,I,45,9
5,2017-02-17,4,O,67,3
5,2017-02-17,5,I,94,11
5,2017-02-17,5,O,289,20
5,2017-02-17,6,I,305,37
5,2017-02-17,6,O,871,42
5,2017-02-17,7,I,421,52
5,2017-02-17,7,O,1474,84
5,2017-02-17,8,I,416,61
5,2017-02-17,8,O,883,61
5,2017-02-17,9,I,332,38
5,2017-02-17,9,O,611,51
5,2017-02-17,10,I,330,35
5,2017-02-17,10,O,458,45
5,2017-02-17,11,I,312,34
5,2017-02-17,11,O,425,39
5,2017-02-17,12,I,392,47
5,2017-02-17,12,O,542,64
5,2017-02-17,13,I,463,52
5,2017-02-17,13,O,552,50
5,2017-02-17,14,I,747,56
5,2017-02-17,14,O,592,75
5,2017-02-17,15,I,1120,80
5,2017-02-17,15,O,595,69
5,2017-02-17,16,I,965,68
5,2017-02-17,16,O,558,90
5,2017-02-17,17,I,855,79
5,2017-02-17,17,O,512,72
5,2017-02-17,18,I,710,65
5,2017-02-17,18,O,441,62
5,2017-02-17,19,I,517,60
5,2017-02-17,19,O,321,48
5,2017-02-17,20,I,434,43
5,2017-02-17,20,O,212,47
5,2017-02-17,21,I,335,37
5,2017-02-17,21,O,194,33
5,2017-02-17,22,I,271,30
5,2017-02-17,22,O,138,32
5,2017-02-17,23,I,211,32
5,2017-02-17,23,O,122,27
5,2017-02-16,0,I,94,12
5,2017-02-16,0,O,40,9
5,2017-02-16,1,I,41,3
5,2017-02-16,1,O,36,4
5,2017-02-16,2,I,34,7
5,2017-02-16,2,O,16,6
5,2017-02-16,3,I,20,7
5,2017-02-16,3,O,21,2
5,2017-02-16,4,I,21,6
5,2017-02-16,4,O,58,3
5,2017-02-16,5,I,86,14
5,2017-02-16,5,O,342,16
5,2017-02-16,6,I,294,30
5,2017-02-16,6,O,935,41
5,2017-02-16,7,I,401,54
5,2017-02-16,7,O,1570,85
5,2017-02-16,8,I,375,54
5,2017-02-16,8,O,984,75
5,2017-02-16,9,I,333,38
5,2017-02-16,9,O,687,49
5,2017-02-16,10,I,315,40
5,2017-02-16,10,O,499,35
5,2017-02-16,11,I,327,35
5,2017-02-16,11,O,439,42
5,2017-02-16,12,I,351,38
5,2017-02-16,12,O,468,50
5,2017-02-16,13,I,406,40
5,2017-02-16,13,O,457,37
5,2017-02-16,14,I,653,41
5,2017-02-16,14,O,494,44
5,2017-02-16,15,I,901,71
5,2017-02-16,15,O,572,77
5,2017-02-16,16,I,980,64
5,2017-02-16,16,O,540,52
5,2017-02-16,17,I,1044,82
5,2017-02-16,17,O,519,50
5,2017-02-16,18,I,906,48
5,2017-02-16,18,O,402,56
5,2017-02-16,19,I,653,40
5,2017-02-16,19,O,302,28
5,2017-02-16,20,I,495,43
5,2017-02-16,20,O,217,21
5,2017-02-16,21,I,383,24
5,2017-02-16,21,O,160,27
5,2017-02-16,22,I,275,23
5,2017-02-16,22,O,112,16
5,2017-02-16,23,I,185,26
5,2017-02-16,23,O,82,26
5,2017-02-15,0,I,101,13
5,2017-02-15,0,O,35,5
5,2017-02-15,1,I,45,11
5,2017-02-15,1,O,21,7
5,2017-02-15,2,I,34,5
5,2017-02-15,2,O,17,3
5,2017-02-15,3,I,19,6
5,2017-02-15,3,O,18,8
5,2017-02-15,4,I,39,3
5,2017-02-15,4,O,65,7
5,2017-02-15,5,I,80,10
5,2017-02-15,5,O,329,16
5,2017-02-15,6,I,315,39
5,2017-02-15,6,O,964,52
5,2017-02-15,7,I,430,40
5,2017-02-15,7,O,1585,69
5,2017-02-15,8,I,411,55
5,2017-02-15,8,O,976,66
5,2017-02-15,9,I,347,46
5,2017-02-15,9,O,603,43
5,2017-02-15,10,I,281,30
5,2017-02-15,10,O,487,49
5,2017-02-15,11,I,308,33
5,2017-02-15,11,O,465,45
5,2017-02-15,12,I,354,37
5,2017-02-15,12,O,446,48
5,2017-02-15,13,I,366,43
5,2017-02-15,13,O,455,43
5,2017-02-15,14,I,619,50
5,2017-02-15,14,O,478,70
5,2017-02-15,15,I,897,65
5,2017-02-15,15,O,613,59
5,2017-02-15,16,I,994,85
5,2017-02-15,16,O,568,73
5,2017-02-15,17,I,1051,69
5,2017-02-15,17,O,597,80
5,2017-02-15,18,I,955,69
5,2017-02-15,18,O,465,54
5,2017-02-15,19,I,699,44
5,2017-02-15,19,O,309,36
5,2017-02-15,20,I,510,38
5,2017-02-15,20,O,189,35
5,2017-02-15,21,I,374,19
5,2017-02-15,21,O,154,26
5,2017-02-15,22,I,270,27
5,2017-02-15,22,O,103,21
5,2017-02-15,23,I,166,15
5,2017-02-15,23,O,82,16
5,2017-02-14,0,I,69,4
5,2017-02-14,0,O,38,7
5,2017-02-14,1,I,41,3
5,2017-02-14,1,O,25,3
5,2017-02-14,2,I,23,5
5,2017-02-14,2,O,17,4
5,2017-02-14,3,I,20,4
5,2017-02-14,3,O,20,2
5,2017-02-14,4,I,34,5
5,2017-02-14,4,O,54,5
5,2017-02-14,5,I,96,13
5,2017-02-14,5,O,348,12
5,2017-02-14,6,I,315,24
5,2017-02-14,6,O,963,47
5,2017-02-14,7,I,393,59
5,2017-02-14,7,O,1555,87
5,2017-02-14,8,I,365,66
5,2017-02-14,8,O,1019,89
5,2017-02-14,9,I,383,51
5,2017-02-14,9,O,642,55
5,2017-02-14,10,I,336,35
5,2017-02-14,10,O,471,43
5,2017-02-14,11,I,292,34
5,2017-02-14,11,O,473,43
5,2017-02-14,12,I,339,38
5,2017-02-14,12,O,466,40
5,2017-02-14,13,I,407,49
5,2017-02-14,13,O,466,53
5,2017-02-14,14,I,511,49
5,2017-02-14,14,O,507,41
5,2017-02-14,15,I,886,64
5,2017-02-14,15,O,607,70
5,2017-02-14,16,I,1153,89
5,2017-02-14,16,O,561,64
5,2017-02-14,17,I,1112,81
5,2017-02-14,17,O,537,57
5,2017-02-14,18,I,1019,70
5,2017-02-14,18,O,417,53
5,2017-02-14,19,I,682,51
5,2017-02-14,19,O,279,32
5,2017-02-14,20,I,509,43
5,2017-02-14,20,O,209,37
5,2017-02-14,21,I,333,36
5,2017-02-14,21,O,153,25
5,2017-02-14,22,I,285,23
5,2017-02-14,22,O,115,22
5,2017-02-14,23,I,173,24
5,2017-02-14,23,O,87,14
5,2017-02-13,0,I,52,14
5,2017-02-13,0,O,29,14
5,2017-02-13,1,I,33,2
5,2017-02-13,1,O,18,4
5,2017-02-13,2,I,22,5
5,2017-02-13,2,O,21,2
5,2017-02-13,3,I,23,5
5,2017-02-13,3,O,20,5
5,2017-02-13,4,I,26,6
5,2017-02-13,4,O,56,4
5,2017-02-13,5,I,79,17
5,2017-02-13,5,O,315,21
5,2017-02-13,6,I,283,39
5,2017-02-13,6,O,927,49
5,2017-02-13,7,I,390,50
5,2017-02-13,7,O,1547,77
5,2017-02-13,8,I,394,54
5,2017-02-13,8,O,954,62
5,2017-02-13,9,I,347,40
5,2017-02-13,9,O,631,44
5,2017-02-13,10,I,329,33
5,2017-02-13,10,O,481,42
5,2017-02-13,11,I,299,29
5,2017-02-13,11,O,415,49
5,2017-02-13,12,I,357,38
5,2017-02-13,12,O,387,42
5,2017-02-13,13,I,380,35
5,2017-02-13,13,O,399,33
5,2017-02-13,14,I,526,44
5,2017-02-13,14,O,487,52
5,2017-02-13,15,I,767,52
5,2017-02-13,15,O,567,61
5,2017-02-13,16,I,965,71
5,2017-02-13,16,O,523,63
5,2017-02-13,17,I,969,56
5,2017-02-13,17,O,435,55
5,2017-02-13,18,I,916,52
5,2017-02-13,18,O,379,44
5,2017-02-13,19,I,648,33
5,2017-02-13,19,O,252,26
5,2017-02-13,20,I,447,31
5,2017-02-13,20,O,180,31
5,2017-02-13,21,I,294,31
5,2017-02-13,21,O,131,22
5,2017-02-13,22,I,195,24
5,2017-02-13,22,O,91,21
5,2017-02-13,23,I,133,16
5,2017-02-13,23,O,74,18
5,2017-02-12,0,I,199,34
5,2017-02-12,0,O,96,24
5,2017-02-12,1,I,119,17
5,2017-02-12,1,O,52,14
5,2017-02-12,2,I,72,8
5,2017-02-12,2,O,31,5
5,2017-02-12,3,I,50,7
5,2017-02-12,3,O,27,10
5,2017-02-12,4,I,31,10
5,2017-02-12,4,O,29,10
5,2017-02-12,5,I,39,9
5,2017-02-12,5,O,68,5
5,2017-02-12,6,I,78,13
5,2017-02-12,6,O,158,18
5,2017-02-12,7,I,100,17
5,2017-02-12,7,O,233,18
5,2017-02-12,8,I,130,23
5,2017-02-12,8,O,248,32
5,2017-02-12,9,I,159,28
5,2017-02-12,9,O,359,42
5,2017-02-12,10,I,225,19
5,2017-02-12,10,O,396,50
5,2017-02-12,11,I,300,39
5,2017-02-12,11,O,429,39
5,2017-02-12,12,I,360,36
5,2017-02-12,12,O,439,36
5,2017-02-12,13,I,418,44
5,2017-02-12,13,O,441,44
5,2017-02-12,14,I,498,50
5,2017-02-12,14,O,364,35
5,2017-02-12,15,I,461,59
5,2017-02-12,15,O,419,52
5,2017-02-12,16,I,445,46
5,2017-02-12,16,O,350,45
5,2017-02-12,17,I,429,43
5,2017-02-12,17,O,315,45
5,2017-02-12,18,I,415,56
5,2017-02-12,18,O,330,37
5,2017-02-12,19,I,344,35
5,2017-02-12,19,O,210,49
5,2017-02-12,20,I,285,37
5,2017-02-12,20,O,143,33
5,2017-02-12,21,I,212,23
5,2017-02-12,21,O,119,35
5,2017-02-12,22,I,117,27
5,2017-02-12,22,O,109,19
5,2017-02-12,23,I,92,16
5,2017-02-12,23,O,80,19
5,2017-02-11,0,I,151,27
5,2017-02-11,0,O,63,27
5,2017-02-11,1,I,83,11
5,2017-02-11,1,O,34,13
5,2017-02-11,2,I,58,4
5,2017-02-11,2,O,25,5
5,2017-02-11,3,I,38,9
5,2017-02-11,3,O,23,3
5,2017-02-11,4,I,32,10
5,2017-02-11,4,O,36,4
5,2017-02-11,5,I,49,14
5,2017-02-11,5,O,126,12
5,2017-02-11,6,I,131,13
5,2017-02-11,6,O,217,15
5,2017-02-11,7,I,140,27
5,2017-02-11,7,O,323,21
5,2017-02-11,8,I,211,39
5,2017-02-11,8,O,404,32
5,2017-02-11,9,I,246,27
5,2017-02-11,9,O,455,36
5,2017-02-11,10,I,309,33
5,2017-02-11,10,O,461,34
5,2017-02-11,11,I,344,35
5,2017-02-11,11,O,490,45
5,2017-02-11,12,I,398,44
5,2017-02-11,12,O,465,43
5,2017-02-11,13,I,454,48
5,2017-02-11,13,O,487,54
5,2017-02-11,14,I,485,61
5,2017-02-11,14,O,451,56
5,2017-02-11,15,I,513,50
5,2017-02-11,15,O,440,69
5,2017-02-11,16,I,474,60
5,2017-02-11,16,O,406,49
5,2017-02-11,17,I,462,69
5,2017-02-11,17,O,445,57
5,2017-02-11,18,I,464,58
5,2017-02-11,18,O,404,59
5,2017-02-11,19,I,435,34
5,2017-02-11,19,O,315,47
5,2017-02-11,20,I,356,40
5,2017-02-11,20,O,271,33
5,2017-02-11,21,I,282,40
5,2017-02-11,21,O,191,37
5,2017-02-11,22,I,260,31
5,2017-02-11,22,O,185,32
5,2017-02-11,23,I,235,34
5,2017-02-11,23,O,172,34
5,2017-02-10,0,I,68,13
5,2017-02-10,0,O,20,6
5,2017-02-10,1,I,40,6
5,2017-02-10,1,O,23,3
5,2017-02-10,2,I,23,4
5,2017-02-10,2,O,13,4
5,2017-02-10,3,I,22,5
5,2017-02-10,3,O,18,2
5,2017-02-10,4,I,39,10
5,2017-02-10,4,O,56,6
5,2017-02-10,5,I,80,13
5,2017-02-10,5,O,272,18
5,2017-02-10,6,I,254,33
5,2017-02-10,6,O,791,47
5,2017-02-10,7,I,309,36
5,2017-02-10,7,O,1171,52
5,2017-02-10,8,I,377,44
5,2017-02-10,8,O,755,53
5,2017-02-10,9,I,290,36
5,2017-02-10,9,O,559,42
5,2017-02-10,10,I,250,28
5,2017-02-10,10,O,376,34
5,2017-02-10,11,I,262,29
5,2017-02-10,11,O,368,41
5,2017-02-10,12,I,321,29
5,2017-02-10,12,O,393,45
5,2017-02-10,13,I,475,44
5,2017-02-10,13,O,496,30
5,2017-02-10,14,I,616,55
5,2017-02-10,14,O,498,51
5,2017-02-10,15,I,970,70
5,2017-02-10,15,O,496,74
5,2017-02-10,16,I,891,65
5,2017-02-10,16,O,473,59
5,2017-02-10,17,I,681,70
5,2017-02-10,17,O,425,57
5,2017-02-10,18,I,672,52
5,2017-02-10,18,O,407,39
5,2017-02-10,19,I,489,45
5,2017-02-10,19,O,287,46
5,2017-02-10,20,I,376,33
5,2017-02-10,20,O,193,29
5,2017-02-10,21,I,285,32
5,2017-02-10,21,O,180,38
5,2017-02-10,22,I,280,24
5,2017-02-10,22,O,153,28
5,2017-02-10,23,I,195,15
5,2017-02-10,23,O,116,32
5,2017-02-09,0,I,110,20
5,2017-02-09,0,O,49,9
5,2017-02-09,1,I,57,10
5,2017-02-09,1,O,21,7
5,2017-02-09,2,I,37,7
5,2017-02-09,2,O,22,5
5,2017-02-09,3,I,33,7
5,2017-02-09,3,O,43,7
5,2017-02-09,4,I,35,9
5,2017-02-09,4,O,75,5
5,2017-02-09,5,I,50,6
5,2017-02-09,5,O,219,10
5,2017-02-09,6,I,124,15
5,2017-02-09,6,O,346,24
5,2017-02-09,7,I,146,25
5,2017-02-09,7,O,272,22
5,2017-02-09,8,I,124,13
5,2017-02-09,8,O,237,19
5,2017-02-09,9,I,132,14
5,2017-02-09,9,O,132,16
5,2017-02-09,10,I,111,8
5,2017-02-09,10,O,110,9
5,2017-02-09,11,I,97,12
5,2017-02-09,11,O,97,14
5,2017-02-09,12,I,108,16
5,2017-02-09,12,O,98,11
5,2017-02-09,13,I,126,8
5,2017-02-09,13,O,123,21
5,2017-02-09,14,I,152,14
5,2017-02-09,14,O,126,14
5,2017-02-09,15,I,210,17
5,2017-02-09,15,O,166,18
5,2017-02-09,16,I,245,15
5,2017-02-09,16,O,160,15
5,2017-02-09,17,I,212,23
5,2017-02-09,17,O,165,16
5,2017-02-09,18,I,202,16
5,2017-02-09,18,O,125,21
5,2017-02-09,19,I,145,24
5,2017-02-09,19,O,86,11
5,2017-02-09,20,I,139,10
5,2017-02-09,20,O,73,12
5,2017-02-09,21,I,111,8
5,2017-02-09,21,O,61,12
5,2017-02-09,22,I,93,12
5,2017-02-09,22,O,60,5
5,2017-02-09,23,I,81,8
5,2017-02-09,23,O,54,11
5,2017-02-08,0,I,83,8
5,2017-02-08,0,O,24,11
5,2017-02-08,1,I,41,7
5,2017-02-08,1,O,21,5
5,2017-02-08,2,I,20,5
5,2017-02-08,2,O,11,2
5,2017-02-08,3,I,24,6
5,2017-02-08,3,O,23,5
5,2017-02-08,4,I,36,4
5,2017-02-08,4,O,66,3
5,2017-02-08,5,I,83,14
5,2017-02-08,5,O,352,15
5,2017-02-08,6,I,320,34
5,2017-02-08,6,O,984,46
5,2017-02-08,7,I,403,48
5,2017-02-08,7,O,1596,74
5,2017-02-08,8,I,374,40
5,2017-02-08,8,O,981,76
5,2017-02-08,9,I,355,39
5,2017-02-08,9,O,689,46
5,2017-02-08,10,I,343,32
5,2017-02-08,10,O,530,43
5,2017-02-08,11,I,365,36
5,2017-02-08,11,O,466,50
5,2017-02-08,12,I,399,53
5,2017-02-08,12,O,505,54
5,2017-02-08,13,I,435,43
5,2017-02-08,13,O,450,45
5,2017-02-08,14,I,553,52
5,2017-02-08,14,O,582,59
5,2017-02-08,15,I,796,76
5,2017-02-08,15,O,622,72
5,2017-02-08,16,I,1073,95
5,2017-02-08,16,O,552,69
5,2017-02-08,17,I,1199,72
5,2017-02-08,17,O,588,70
5,2017-02-08,18,I,1123,73
5,2017-02-08,18,O,444,52
5,2017-02-08,19,I,924,67
5,2017-02-08,19,O,337,40
5,2017-02-08,20,I,578,46
5,2017-02-08,20,O,215,32
5,2017-02-08,21,I,411,33
5,2017-02-08,21,O,191,26
5,2017-02-08,22,I,324,35
5,2017-02-08,22,O,132,28
5,2017-02-08,23,I,195,19
5,2017-02-08,23,O,97,25
5,2017-02-07,0,I,87,7
5,2017-02-07,0,O,33,6
5,2017-02-07,1,I,34,5
5,2017-02-07,1,O,14,4
5,2017-02-07,2,I,30,7
5,2017-02-07,2,O,13,7
5,2017-02-07,3,I,19,4
5,2017-02-07,3,O,25,3
5,2017-02-07,4,I,35,6
5,2017-02-07,4,O,54,3
5,2017-02-07,5,I,81,20
5,2017-02-07,5,O,354,20
5,2017-02-07,6,I,304,30
5,2017-02-07,6,O,935,39
5,2017-02-07,7,I,357,41
5,2017-02-07,7,O,1541,66
5,2017-02-07,8,I,385,55
5,2017-02-07,8,O,1074,79
5,2017-02-07,9,I,369,43
5,2017-02-07,9,O,654,55
5,2017-02-07,10,I,284,22
5,2017-02-07,10,O,499,42
5,2017-02-07,11,I,318,49
5,2017-02-07,11,O,414,29
5,2017-02-07,12,I,329,42
5,2017-02-07,12,O,390,47
5,2017-02-07,13,I,390,44
5,2017-02-07,13,O,404,39
5,2017-02-07,14,I,450,48
5,2017-02-07,14,O,471,50
5,2017-02-07,15,I,853,54
5,2017-02-07,15,O,567,70
5,2017-02-07,16,I,1013,50
5,2017-02-07,16,O,543,59
5,2017-02-07,17,I,984,45
5,2017-02-07,17,O,497,45
5,2017-02-07,18,I,936,53
5,2017-02-07,18,O,358,48
5,2017-02-07,19,I,579,34
5,2017-02-07,19,O,262,39
5,2017-02-07,20,I,484,32
5,2017-02-07,20,O,187,23
5,2017-02-07,21,I,345,26
5,2017-02-07,21,O,132,30
5,2017-02-07,22,I,253,19
5,2017-02-07,22,O,101,13
5,2017-02-07,23,I,147,15
5,2017-02-07,23,O,82,13
5,2017-02-06,0,I,128,27
5,2017-02-06,0,O,65,25
5,2017-02-06,1,I,43,3
5,2017-02-06,1,O,19,9
5,2017-02-06,2,I,21,4
5,2017-02-06,2,O,16,9
5,2017-02-06,3,I,20,4
5,2017-02-06,3,O,21,3
5,2017-02-06,4,I,32,7
5,2017-02-06,4,O,60,7
5,2017-02-06,5,I,74,12
5,2017-02-06,5,O,324,15
5,2017-02-06,6,I,340,41
5,2017-02-06,6,O,873,47
5,2017-02-06,7,I,385,61
5,2017-02-06,7,O,1536,77
5,2017-02-06,8,I,401,44
5,2017-02-06,8,O,1006,68
5,2017-02-06,9,I,345,36
5,2017-02-06,9,O,656,51
5,2017-02-06,10,I,281,39
5,2017-02-06,10,O,493,46
5,2017-02-06,11,I,303,32
5,2017-02-06,11,O,457,44
5,2017-02-06,12,I,320,40
5,2017-02-06,12,O,419,42
5,2017-02-06,13,I,369,36
5,2017-02-06,13,O,413,44
5,2017-02-06,14,I,514,44
5,2017-02-06,14,O,470,56
5,2017-02-06,15,I,808,56
5,2017-02-06,15,O,585,67
5,2017-02-06,16,I,1052,64
5,2017-02-06,16,O,517,71
5,2017-02-06,17,I,1051,71
5,2017-02-06,17,O,498,53
5,2017-02-06,18,I,948,59
5,2017-02-06,18,O,388,43
5,2017-02-06,19,I,604,40
5,2017-02-06,19,O,266,37
5,2017-02-06,20,I,431,39
5,2017-02-06,20,O,174,27
5,2017-02-06,21,I,298,28
5,2017-02-06,21,O,101,17
5,2017-02-06,22,I,224,18
5,2017-02-06,22,O,93,24
5,2017-02-06,23,I,126,12
5,2017-02-06,23,O,91,17
5,2017-02-05,0,I,160,23
5,2017-02-05,0,O,103,21
5,2017-02-05,1,I,104,19
5,2017-02-05,1,O,64,18
5,2017-02-05,2,I,58,14
5,2017-02-05,2,O,36,10
5,2017-02-05,3,I,51,9
5,2017-02-05,3,O,27,8
5,2017-02-05,4,I,48,8
5,2017-02-05,4,O,24,10
5,2017-02-05,5,I,31,7
5,2017-02-05,5,O,60,7
5,2017-02-05,6,I,74,7
5,2017-02-05,6,O,125,16
5,2017-02-05,7,I,107,14
5,2017-02-05,7,O,208,17
5,2017-02-05,8,I,132,17
5,2017-02-05,8,O,280,24
5,2017-02-05,9,I,191,15
5,2017-02-05,9,O,370,27
5,2017-02-05,10,I,289,24
5,2017-02-05,10,O,448,40
5,2017-02-05,11,I,328,45
5,2017-02-05,11,O,438,32
5,2017-02-05,12,I,387,48
5,2017-02-05,12,O,445,41
5,2017-02-05,13,I,445,35
5,2017-02-05,13,O,459,39
5,2017-02-05,14,I,516,51
5,2017-02-05,14,O,445,51
5,2017-02-05,15,I,518,44
5,2017-02-05,15,O,460,55
5,2017-02-05,16,I,510,44
5,2017-02-05,16,O,419,52
5,2017-02-05,17,I,553,70
5,2017-02-05,17,O,376,54
5,2017-02-05,18,I,371,56
5,2017-02-05,18,O,271,38
5,2017-02-05,19,I,234,43
5,2017-02-05,19,O,156,37
5,2017-02-05,20,I,205,27
5,2017-02-05,20,O,152,32
5,2017-02-05,21,I,202,24
5,2017-02-05,21,O,135,35
5,2017-02-05,22,I,199,18
5,2017-02-05,22,O,270,41
5,2017-02-05,23,I,271,39
5,2017-02-05,23,O,196,45
5,2017-02-04,0,I,149,12
5,2017-02-04,0,O,92,16
5,2017-02-04,1,I,98,16
5,2017-02-04,1,O,41,10
5,2017-02-04,2,I,53,11
5,2017-02-04,2,O,29,8
5,2017-02-04,3,I,36,7
5,2017-02-04,3,O,19,7
5,2017-02-04,4,I,31,12
5,2017-02-04,4,O,32,5
5,2017-02-04,5,I,49,15
5,2017-02-04,5,O,119,11
5,2017-02-04,6,I,96,15
5,2017-02-04,6,O,211,13
5,2017-02-04,7,I,152,21
5,2017-02-04,7,O,357,30
5,2017-02-04,8,I,215,33
5,2017-02-04,8,O,400,29
5,2017-02-04,9,I,275,52
5,2017-02-04,9,O,500,51
5,2017-02-04,10,I,317,47
5,2017-02-04,10,O,447,48
5,2017-02-04,11,I,399,42
5,2017-02-04,11,O,559,54
5,2017-02-04,12,I,553,70
5,2017-02-04,12,O,481,54
5,2017-02-04,13,I,535,64
5,2017-02-04,13,O,450,71
5,2017-02-04,14,I,487,51
5,2017-02-04,14,O,466,54
5,2017-02-04,15,I,517,58
5,2017-02-04,15,O,457,60
5,2017-02-04,16,I,579,57
5,2017-02-04,16,O,439,49
5,2017-02-04,17,I,416,51
5,2017-02-04,17,O,476,57
5,2017-02-04,18,I,473,60
5,2017-02-04,18,O,394,43
5,2017-02-04,19,I,391,43
5,2017-02-04,19,O,336,48
5,2017-02-04,20,I,330,46
5,2017-02-04,20,O,228,33
5,2017-02-04,21,I,330,24
5,2017-02-04,21,O,189,39
5,2017-02-04,22,I,322,42
5,2017-02-04,22,O,174,37
5,2017-02-04,23,I,259,29
5,2017-02-04,23,O,138,30
5,2017-02-03,0,I,116,10
5,2017-02-03,0,O,50,12
5,2017-02-03,1,I,61,5
